Country Name,Country Code,Time,Time Code,"Completion rate, primary education, adjusted wealth parity index (WPIA) [UIS.CR.1.WPIA]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Enrolment in primary education, both sexes (number) [SE.PRM.ENRL]","Gross enrolment ratio, primary, both sexes (%) [SE.PRM.ENRR]",Proportion of primary schools with access to electricity (%) [UIS.SCHBSP.1.WELEC],Proportion of primary schools with access to basic drinking water (%) [UIS.SCHBSP.1.WWATA],"School life expectancy, primary, both sexes (years) [UIS.SLE.1]","Total net attendance rate, primary, both sexes (%) [UIS.NART.1]","Total net enrolment rate, primary, both sexes (%) [UIS.NERT.1]",Proportion of primary schools with access to Internet for pedagogical purposes (%) [UIS.SCHBSP.1.WINTERN],"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%) [UIS.MATH.PRIMARY]"
Antigua and Barbuda,ATG,2017,YR2017,..,..,9946,103.66896,100,98.3871,7.24724,..,97.55055,..,..
Argentina,ARG,2017,YR2017,..,..,4753843,109.74146,96.84334,..,6.60301,..,99.56731,39.98208,..
Armenia,ARM,2017,YR2017,..,..,152134,94.08352,..,..,3.76985,..,92.31421,..,..
Aruba,ABW,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,2017,YR2017,..,..,2216779,100.33898,..,..,7.04338,..,99.68175,..,..
Austria,AUT,2017,YR2017,..,..,334933.1667,103.11315,..,..,4.11839,..,99.95428,..,..
Azerbaijan,AZE,2017,YR2017,..,..,607391,103.2941,100,100,4.22559,..,97.93103,52.53819,..
"Bahamas, The",BHS,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,2017,YR2017,..,..,113470,101.21309,100,100,6.0619,..,99.47863,100,..
Bangladesh,BGD,2017,YR2017,..,..,17251350,114.98866,..,..,5.72537,..,..,..,32
Barbados,BRB,2017,YR2017,..,..,20384,97.76968,100,100,5.87359,..,96.55139,..,..
Belarus,BLR,2017,YR2017,..,..,423001,101.96579,100,100,4.11049,..,99.14284,84.77141,..
Belgium,BEL,2017,YR2017,..,..,814974,103.90557,100,100,6.23419,..,99.7241,100,..
Belize,BLZ,2017,YR2017,..,..,51512,113.23061,..,..,6.77781,..,99.67525,..,..
Benin,BEN,2017,YR2017,..,..,2251555,126.64611,..,..,7.57474,..,97.03352,..,..
Bermuda,BMU,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,2017,YR2017,..,..,94184,101.33414,..,..,7.04487,..,89.69917,..,..
Bolivia,BOL,2017,YR2017,0.93724,97.31,1368580,97.52736,..,..,5.86516,98.02,91.56575,..,..
Bosnia and Herzegovina,BIH,2017,YR2017,..,..,161483,..,..,..,..,..,..,..,..
Botswana,BWA,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2017,YR2017,0.92822,94.74,16106812,..,95.79274,..,..,99.24,..,62.04365,..
British Virgin Islands,VGB,2017,YR2017,..,..,3334,128.82535,100,100,9.19123,..,99.35719,100,..
Brunei Darussalam,BRN,2017,YR2017,..,..,39610,104.85771,100,..,6.28451,..,99.617,..,..
Bulgaria,BGR,2017,YR2017,..,..,264503,89.33377,..,..,3.57131,..,88.30028,..,..
Burkina Faso,BFA,2017,YR2017,..,..,3040802,93.65313,18.33659,55.98174,5.74315,..,77.00507,..,..
Burundi,BDI,2017,YR2017,0.41035,53.34742,2126173,123.85962,8.52529,38.49442,7.61533,83.05153,95.67249,0,..
Cabo Verde,CPV,2017,YR2017,..,..,63582,103.28292,76.45631,97.08738,6.19604,..,93.00531,9.46602,..
Cambodia,KHM,2017,YR2017,..,..,2111631,107.81306,..,..,6.57392,..,90.8034,..,..
Cameroon,CMR,2017,YR2017,..,..,4371381,110.32068,25.27455,34.44397,6.72042,..,93.46808,..,..
Canada,CAN,2017,YR2017,..,..,2364626,100.94368,..,..,6.0568,..,99.8825,..,..
Cayman Islands,CYM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,2017,YR2017,..,..,2060946,78.57404,3.42434,..,4.78441,..,67.9647,..,..
Channel Islands,CHI,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2017,YR2017,0.96142,96.3,1514761,101.43016,..,..,6.08974,98.84,97.73008,..,..
China,CHN,2017,YR2017,..,..,100321027,99.40481,99.25239,99.25352,5.96801,..,..,92.51603,..
Colombia,COL,2017,YR2017,0.878,92.66,4351705,114.98327,95.73557,..,5.70002,97.39,97.34596,39.3848,..
Comoros,COM,2017,YR2017,..,..,121517,99.44759,40.87591,..,6.07867,..,85.32228,8.0292,..
"Congo, Dem. Rep.",COD,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,2017,YR2017,0.92591,96.15,472421,110.83347,98.40078,90.21081,6.61105,99.09,96.75163,60.11631,..
Cote d'Ivoire,CIV,2017,YR2017,..,..,3772136,98.36802,29.94364,43.23695,5.92726,..,88.77179,..,..
Croatia,HRV,2017,YR2017,..,..,162955,96.47103,..,..,3.84976,..,98.63622,..,..
Cuba,CUB,2017,YR2017,..,..,733770,100.46015,..,..,6.01823,..,95.68529,..,..
Curacao,CUW,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,2017,YR2017,..,..,55862,99.30669,..,..,5.96716,..,98.6596,..,..
Czech Republic,CZE,2017,YR2017,..,..,575980,100.67099,..,..,5.10498,..,99.67719,..,..
Denmark,DNK,2017,YR2017,..,..,472523,101.26809,..,..,7.0908,..,99.79779,..,..
Djibouti,DJI,2017,YR2017,..,..,61846,69.59624,95.15152,88.48485,3.47478,..,59.96579,..,..
Dominica,DMA,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,2017,YR2017,0.95096,93.87,1253342,107.79981,..,..,6.46355,98.35,94.68683,..,..
Ecuador,ECU,2017,YR2017,0.98011,98.21,1929416,103.53494,77.51325,41.14447,6.2082,99.03,98.86146,38.16319,..
"Egypt, Arab Rep.",EGY,2017,YR2017,..,..,12161376,106.13347,..,..,6.36997,..,99.44724,..,..
El Salvador,SLV,2017,YR2017,0.82813,88.31,678137,96.15064,98.38528,81.78746,5.75733,96.97,85.43314,..,..
Equatorial Guinea,GNQ,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,2017,YR2017,..,..,347009,68.47452,29.17526,..,3.61707,..,52.99455,..,..
Estonia,EST,2017,YR2017,..,..,85617,97.23017,..,..,5.88066,..,97.56746,..,..
Eswatini,SWZ,2017,YR2017,..,..,237451,115.16014,100,79.16667,8.32682,..,82.59389,..,..
Ethiopia,ETH,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,2017,YR2017,..,..,363990,100.15464,100,100,6.0144,..,98.84791,100,..
France,FRA,2017,YR2017,..,..,4309942,102.41722,100,100,5.12365,..,99.9416,98,..
French Polynesia,PYF,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,2017,YR2017,..,..,329828,95.23711,35.81489,83.70221,5.83488,..,80.15436,..,..
Georgia,GEO,2017,YR2017,..,..,301094,100.35831,99.74026,99.74026,6.03904,..,99.24104,99.74026,..
Germany,DEU,2017,YR2017,..,..,2954775,104.02236,100,100,4.14166,..,99.4707,..,..
Ghana,GHA,2017,YR2017,..,..,4393061,105.50988,..,..,6.46027,..,97.82153,..,..
Gibraltar,GIB,2017,YR2017,..,..,2834,103.54403,100,100,6.21827,..,..,100,..
Greece,GRC,2017,YR2017,..,..,649246,99.55348,..,..,5.97445,..,98.75076,..,..
Greenland,GRL,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,2017,YR2017,..,..,13464,111.44773,100,100,7.85989,..,94.05248,100,..
Guam,GUM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,2017,YR2017,..,..,2348863,101.19489,..,..,6.0654,..,88.30771,..,..
Guinea,GIN,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,2017,YR2017,0.25929,53.13746,..,..,..,..,..,91.70975,..,..,..
Honduras,HND,2017,YR2017,..,..,1123945,91.53496,..,..,5.48057,..,82.53861,..,..
"Hong Kong SAR, China",HKG,2017,YR2017,..,..,352469,107.76232,100,100,6.47867,..,97.7277,98.89241,..
Hungary,HUN,2017,YR2017,..,..,390970,100.80547,..,..,4.0363,..,97.42527,..,..
Iceland,ISL,2017,YR2017,..,..,31981,100.35144,..,..,7.02343,..,99.95235,..,..
India,IND,2017,YR2017,..,..,143227427,112.95786,49.34596,80.92738,5.65602,..,..,..,43.6
Indonesia,IDN,2017,YR2017,0.91,96.59536,29351817,105.91143,93.03909,58.09987,6.36204,99.38175,94.9388,..,..
"Iran, Islamic Rep.",IRN,2017,YR2017,..,..,8171667,110.70754,..,..,6.56613,..,99.77089,..,..
Iraq,IRQ,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,2017,YR2017,..,..,559151,100.85278,..,..,8.04536,..,99.97134,..,..
Isle of Man,IMN,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,2017,YR2017,..,..,917118,104.90112,..,..,6.3137,..,99.74726,..,..
Italy,ITA,2017,YR2017,..,..,2902379,101.87936,..,..,5.07601,..,97.47824,..,..
Jamaica,JAM,2017,YR2017,..,..,246972,89.76785,93.92898,93.92898,5.37304,..,86.17501,84.30699,..
Japan,JPN,2017,YR2017,..,..,6531731,..,..,..,..,..,..,..,..
Jordan,JOR,2017,YR2017,..,..,1106611,80.77087,..,..,4.84341,..,80.21221,..,..
Kazakhstan,KAZ,2017,YR2017,..,..,1356500,108.74776,100,..,4.20101,..,99.17612,..,..
Kenya,KEN,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,2017,YR2017,..,..,16695,101.30461,..,..,6.1225,..,96.08751,..,..
"Korea, Dem. People’s Rep.",PRK,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,2017,YR2017,..,..,2681815,98.0886,..,..,5.88537,..,97.57742,..,..
Kosovo,XKX,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,2017,YR2017,..,..,275334,95.6888,100,100,4.77415,..,92.50084,..,..
Kyrgyz Republic,KGZ,2017,YR2017,..,..,501011,107.04243,100,..,4.19838,..,99.70878,41.36852,39.8
Lao PDR,LAO,2017,YR2017,0.64059,85.89622,808705,106.0174,..,..,5.33508,92.4099,92.48614,..,..
Latvia,LVA,2017,YR2017,..,..,121506,99.36784,..,..,5.97354,..,98.4838,..,..
Lebanon,LBN,2017,YR2017,..,..,502505,..,100,..,..,..,..,..,..
Lesotho,LSO,2017,YR2017,..,..,367931,120.8975,..,..,8.42375,..,97.56582,..,..
Liberia,LBR,2017,YR2017,..,..,635478,85.10919,10.28759,59.40938,5.4835,..,78.64107,..,..
Libya,LBY,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,2017,YR2017,..,..,2005,104.69974,..,..,5.28153,..,92.07039,..,..
Lithuania,LTU,2017,YR2017,..,..,113881,103.87475,..,..,4.15107,..,99.77454,..,..
Luxembourg,LUX,2017,YR2017,..,..,37452,102.28595,..,..,6.13407,..,99.43191,..,..
"Macao SAR, China",MAC,2017,YR2017,..,..,28438,101.43025,100,100,6.17247,..,97.6638,100,..
Madagascar,MDG,2017,YR2017,..,..,..,..,8.94817,..,..,..,..,..,..
Malawi,MWI,2017,YR2017,..,..,4433977,145.48887,23.67683,87.27123,9.00382,..,97.74388,..,..
Malaysia,MYS,2017,YR2017,..,..,3084630,105.2916,100,100,6.31779,..,99.64564,100,..
Maldives,MDV,2017,YR2017,0.96609,98.21484,45326,97.1098,100,100,6.82282,98.97482,95.87145,100,..
Mali,MLI,2017,YR2017,..,..,2538502,80.17078,15.56611,..,4.7464,..,67.40512,..,..
Malta,MLT,2017,YR2017,..,..,25796,104.99837,..,..,6.30029,..,99.76737,..,..
Marshall Islands,MHL,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,2017,YR2017,..,..,616647,96.65904,28.4945,37.18099,5.97217,..,78.31999,..,..
Mauritius,MUS,2017,YR2017,..,..,92989,101.52524,100,100,6.04493,..,98.89909,34.59119,..
Mexico,MEX,2017,YR2017,..,..,14182288,105.77001,..,..,6.34726,..,99.27124,..,..
"Micronesia, Fed. Sts.",FSM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,2017,YR2017,..,..,139335,91.25053,100,100,3.64609,..,90.85235,85.43765,..
Monaco,MCO,2017,YR2017,..,..,2018,..,100,100,..,..,..,100,..
Mongolia,MNG,2017,YR2017,..,..,290550,102.93409,..,..,5.1517,..,99.4077,..,..
Montenegro,MNE,2017,YR2017,..,..,38740,98.11321,..,..,4.90591,..,97.22173,..,..
Morocco,MAR,2017,YR2017,..,..,4210676,112.40216,94.6185,73.87337,6.78281,..,97.59754,78.67156,..
Mozambique,MOZ,2017,YR2017,..,..,6138518,107.81325,..,..,7.72881,..,89.87354,..,..
Myanmar,MMR,2017,YR2017,..,..,5388349,112.22365,27.38976,69.96217,5.57827,..,97.66256,0.18915,..
Namibia,NAM,2017,YR2017,..,..,476360,124.17917,71.17988,..,8.8489,..,98.58034,..,..
Nauru,NRU,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,2017,YR2017,..,..,4135253,143.91954,..,..,7.01346,..,96.47713,..,..
Netherlands,NLD,2017,YR2017,..,..,1181893,104.22962,100,100,6.23756,..,99.02854,100,..
New Caledonia,NCL,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2017,YR2017,..,..,384251,99.97476,..,..,5.99867,..,99.76258,..,..
Nicaragua,NIC,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,2017,YR2017,..,..,2768305,74.7362,5.17659,16.65634,4.4997,..,66.48804,..,..
Nigeria,NGA,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,2017,YR2017,..,..,109121,97.12595,..,..,4.85499,..,99.05474,..,..
Northern Mariana Islands,MNP,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,2017,YR2017,..,..,444638,100.26021,100,100,7.01808,..,99.96001,100,..
Oman,OMN,2017,YR2017,..,..,384001,106.36469,100,100,6.28196,..,98.8418,100,..
Pakistan,PAK,2017,YR2017,..,..,21686451,90.58917,..,..,4.61404,..,..,..,..
Palau,PLW,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,2017,YR2017,0.90916,95.99,418852,94.38599,..,..,5.68431,97.89,86.78174,..,..
Papua New Guinea,PNG,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,2017,YR2017,0.85002,90.8,..,..,..,..,..,99.38,..,..,..
Peru,PER,2017,YR2017,0.95134,97.11,3544359,103.51957,76.45012,59.54807,6.23146,99.37,99.0117,38.2074,..
Philippines,PHL,2017,YR2017,..,..,14039867,107.50977,..,..,6.46634,..,96.75149,..,..
Poland,POL,2017,YR2017,..,..,2296529,100.0159,..,..,5.98132,..,97.39596,..,..
Portugal,PRT,2017,YR2017,..,..,629804,106.18313,100,100,6.32139,..,99.3826,100,..
Puerto Rico,PRI,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,2017,YR2017,..,..,146418,103.28074,100,100,6.11748,..,97.9036,100,..
Romania,ROU,2017,YR2017,..,..,928245,85.15087,..,..,4.25965,..,88.39979,..,..
Russian Federation,RUS,2017,YR2017,..,..,6573633,102.58246,..,..,4.10314,..,99.867,..,..
Rwanda,RWA,2017,YR2017,..,..,2540374,137.68181,..,45.53354,8.64444,..,97.6849,25.13034,..
Samoa,WSM,2017,YR2017,..,..,32950,108.54884,100,100,6.58133,..,99.39162,13.77246,..
San Marino,SMR,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,2017,YR2017,..,..,37172,106.79154,86.95652,88.04348,6.4986,..,93.9669,..,..
Saudi Arabia,SAU,2017,YR2017,..,..,3230001,99.45812,100,100,5.99978,..,..,100,..
Senegal,SEN,2017,YR2017,0.36695,50.06841,..,..,..,..,..,63.55221,..,..,..
Serbia,SRB,2017,YR2017,..,..,268952,100.31293,..,..,4.01509,..,98.97357,..,..
Seychelles,SYC,2017,YR2017,..,..,9037,99.84532,100,100,6.02484,..,97.24921,85.71429,..
Sierra Leone,SLE,2017,YR2017,0.37468,64.08057,1486939,124.47629,4.2043,51.526,7.49266,82.66954,99.1063,0.28029,..
Singapore,SGP,2017,YR2017,..,..,234653,100.62695,100,100,6.03944,..,99.96919,100,..
Sint Maarten (Dutch part),SXM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,2017,YR2017,..,..,225427,98.73205,..,..,3.98804,..,94.50162,..,..
Slovenia,SVN,2017,YR2017,..,..,123998,100.39674,..,..,6.03396,..,99.81793,..,..
Solomon Islands,SLB,2017,YR2017,..,..,108396,112.6239,50.49787,..,7.13998,..,99.82868,..,..
Somalia,SOM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,2017,YR2017,..,..,7582154,100.86473,..,..,7.04457,..,92.44938,..,..
South Sudan,SSD,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,2017,YR2017,..,..,3042396,102.71029,100,100,6.15529,..,97.46907,100,..
Sri Lanka,LKA,2017,YR2017,..,..,1746843,100.63271,96.65552,83.7415,5.03123,..,99.28454,..,..
St. Kitts and Nevis,KNA,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,2017,YR2017,..,..,16054,102.0014,98.75,98.75,7.15305,..,98.55137,98.75,..
St. Martin (French part),MAF,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,2017,YR2017,..,..,13026,110.6618,100,100,7.77302,..,99.50904,100,..
Sudan,SDN,2017,YR2017,..,..,4899664,76.81606,..,..,4.68035,..,61.69883,..,..
Suriname,SUR,2017,YR2017,..,..,68612,110.55752,..,..,6.64817,..,86.17628,..,..
Sweden,SWE,2017,YR2017,..,..,861086,126.57538,..,..,7.43482,..,99.72424,..,..
Switzerland,CHE,2017,YR2017,..,..,507686,105.19068,..,..,6.293,..,99.85362,..,..
Syrian Arab Republic,SYR,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,2017,YR2017,0.9936,98.86272,771040,100.85744,..,..,4.02008,97.88785,99.45313,..,..
Tanzania,TZA,2017,YR2017,..,..,9315656,89.21768,..,..,6.22828,..,84.56329,..,..
Thailand,THA,2017,YR2017,..,..,4952685,99.62503,..,..,5.91175,..,..,..,..
Timor-Leste,TLS,2017,YR2017,..,..,222835,119.76513,..,..,7.16801,..,96.94292,..,..
Togo,TGO,2017,YR2017,0.70969,79.82733,1524191,124.35097,24.18319,20.20506,7.58218,91.81973,92.61436,..,..
Tonga,TON,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,2017,YR2017,..,..,1170470,115.64961,99.89938,88.549,6.95395,..,98.90914,56.38962,..
Turkey,TUR,2017,YR2017,..,..,4972430,93.15498,..,..,3.72519,..,94.8769,..,..
Turkmenistan,TKM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,2017,YR2017,..,..,8840589,102.70471,..,..,7.20774,..,..,..,..
Ukraine,UKR,2017,YR2017,..,..,1644263,..,100,..,..,..,..,48.15522,..
United Arab Emirates,ARE,2017,YR2017,..,..,486086,108.39706,100,100,5.37733,..,98.74312,100,..
United Kingdom,GBR,2017,YR2017,..,..,4820283,101.15456,..,..,6.07518,..,99.56963,..,..
United States,USA,2017,YR2017,..,99.7026,25123677.23,101.82144,..,..,6.10629,100,99.57562,..,..
Uruguay,URY,2017,YR2017,0.97486,98.01,304309,108.45944,100,100,6.49048,99.5,99.69451,100,..
Uzbekistan,UZB,2017,YR2017,..,..,2391489,103.65492,100,..,4.13147,..,99.27704,90.69548,..
Vanuatu,VUT,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2017,YR2017,..,..,3285299,97.15034,..,..,5.836,..,90.38959,..,..
Vietnam,VNM,2017,YR2017,..,..,7801560,109.15083,..,..,5.46365,..,98.71635,..,..
Virgin Islands (U.S.),VIR,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2017,YR2017,..,..,477204,98.91653,100,100,3.95515,..,97.47238,56.5762,..
"Yemen, Rep.",YEM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,2017,YR2017,..,..,3284841,98.71552,36.40167,82.21192,7.06164,..,85.10354,5.81251,..
Zimbabwe,ZWE,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,2018,YR2018,..,..,6544906,103.99616,..,59.62904,6.25501,..,..,..,..
Albania,ALB,2018,YR2018,..,..,170861,106.99342,94.08521,54.98747,5.31598,..,97.44221,46.76692,..
Algeria,DZA,2018,YR2018,..,..,4429994,109.88282,..,..,5.56387,..,99.6475,..,..
American Samoa,ASM,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,2018,YR2018,..,..,4325,..,100,100,..,..,..,100,..
Angola,AGO,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,2018,YR2018,..,..,10123,105.02127,100,100,7.34292,..,99.3101,90,..
Argentina,ARG,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,2018,YR2018,..,..,153415,92.71525,100,..,3.71492,..,93.09478,100,..
Aruba,ABW,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,2018,YR2018,..,..,2247875,100.16059,..,..,7.02496,..,99.57162,..,..
Austria,AUT,2018,YR2018,..,..,339021.8333,103.31685,..,..,4.12979,..,99.9563,..,..
Azerbaijan,AZE,2018,YR2018,..,..,635153,99.7221,100,100,4.08796,..,96.10581,53.62776,..
"Bahamas, The",BHS,2018,YR2018,..,..,29504,81.36117,..,..,4.84569,..,76.46913,..,..
Bahrain,BHR,2018,YR2018,..,..,113878,99.36305,100,100,5.95923,..,98.96342,100,..
Bangladesh,BGD,2018,YR2018,..,..,17338100,116.46634,..,..,5.79893,..,..,..,..
Barbados,BRB,2018,YR2018,..,..,20218,99.35135,100,100,5.96216,..,98.38821,..,..
Belarus,BLR,2018,YR2018,..,..,427752,100.50021,100,100,4.06111,..,98.69744,87.00696,..
Belgium,BEL,2018,YR2018,..,..,821236,103.3507,100,100,6.20194,..,99.48012,100,..
Belize,BLZ,2018,YR2018,..,..,50764,111.69688,..,..,6.6861,..,99.33519,..,..
Benin,BEN,2018,YR2018,0.2786,47.57439,2223966,121.95825,25.58659,..,7.2703,68.39453,97.21103,..,..
Bermuda,BMU,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,2018,YR2018,..,..,91768,100.13968,..,..,6.969,..,91.86381,51.62338,..
Bolivia,BOL,2018,YR2018,0.97557,97.32,1379099,98.15092,..,..,5.90078,98.75,93.21291,..,..
Bosnia and Herzegovina,BIH,2018,YR2018,..,..,159380,..,..,..,..,..,..,..,..
Botswana,BWA,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2018,YR2018,0.93022,95.16,15951913,..,..,..,..,99.33,..,..,..
British Virgin Islands,VGB,2018,YR2018,..,..,2529,102.55474,100,100,7.23179,..,98.05353,100,..
Brunei Darussalam,BRN,2018,YR2018,..,..,39472,103.15162,100,..,6.1958,..,99.22979,..,..
Bulgaria,BGR,2018,YR2018,..,..,262735,87.44221,..,..,3.49824,..,86.69504,..,..
Burkina Faso,BFA,2018,YR2018,..,..,3206060,96.09037,19.21173,58.16197,5.89537,..,79.34168,0.13963,..
Burundi,BDI,2018,YR2018,..,..,2170884,121.42156,8.43912,38.52844,7.46537,..,93.60911,0,..
Cabo Verde,CPV,2018,YR2018,..,..,64127,104.02797,79.26829,98.78049,6.2459,..,93.55493,15.85366,..
Cambodia,KHM,2018,YR2018,..,..,2147313,107.41485,..,..,6.54828,..,90.69029,..,..
Cameroon,CMR,2018,YR2018,..,..,4201988,103.40212,27.74291,..,6.23422,..,..,..,..
Canada,CAN,2018,YR2018,..,..,2407006,101.50109,..,..,6.09053,..,99.78809,..,..
Cayman Islands,CYM,2018,YR2018,..,..,4299,87.6274,100,100,5.25877,..,89.58418,100,..
Central African Republic,CAF,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,2018,YR2018,..,..,2419675,89.73428,3.37862,14.99647,5.4763,..,74.27874,..,..
Channel Islands,CHI,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2018,YR2018,..,..,1540085,102.17922,..,..,6.13546,..,98.71613,..,..
China,CHN,2018,YR2018,..,..,101872977,100.22275,99.25214,99.55931,6.01896,..,..,96.2499,..
Colombia,COL,2018,YR2018,0.88343,93,4303833,114.52666,..,..,5.67891,97.05,97.71702,..,..
Comoros,COM,2018,YR2018,..,..,124240,99.50663,..,..,6.09281,..,81.84549,..,..
"Congo, Dem. Rep.",COD,2018,YR2018,..,..,16807014,118.45961,..,..,7.10758,..,..,..,..
"Congo, Rep.",COG,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,2018,YR2018,0.92749,96.31,483770,113.29429,96.14925,82.87491,6.74507,99.5,99.88077,59.2442,..
Cote d'Ivoire,CIV,2018,YR2018,..,..,3900222,99.79975,38.2202,42.63726,6.00608,..,93.81853,..,..
Croatia,HRV,2018,YR2018,..,..,161740,94.60305,..,..,3.78239,..,98.3822,..,..
Cuba,CUB,2018,YR2018,..,..,741269,101.90455,100,100,6.10497,..,97.84442,12.58789,..
Curacao,CUW,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,2018,YR2018,..,..,57079,99.79544,..,..,5.99703,..,99.42478,..,..
Czech Republic,CZE,2018,YR2018,..,..,583522,100.50899,..,..,5.06762,..,99.58907,..,..
Denmark,DNK,2018,YR2018,..,..,468362,100.52391,..,..,7.03513,..,99.39625,..,..
Djibouti,DJI,2018,YR2018,..,..,62979,70.29769,..,..,3.51728,..,62.10696,..,..
Dominica,DMA,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,2018,YR2018,0.94176,94.05,1226414,105.69865,..,..,6.34027,98.97,94.32686,..,..
Ecuador,ECU,2018,YR2018,0.99573,98.64,1932261,103.26795,78.8907,40.34143,6.19055,98.74,98.68793,39.27888,..
